394561.437500	640574.000000	800.869995
394674.687500	640448.500000	799.690979
394599.593750	640564.000000	798.781982
394562.125000	640533.000000	802.419006
394783.312500	640614.500000	793.939026
394633.281250	640510.500000	798.629028
394783.218750	640565.500000	793.487000
394625.125000	640436.000000	803.958008
394569.468750	640520.000000	802.896973
394626.156250	640423.000000	804.323975
394717.500000	640557.000000	794.796021
394778.406250	640621.000000	794.559021
394557.468750	640435.000000	808.385010
394634.812500	640557.000000	797.461975
394668.406250	640444.000000	800.143005
394608.781250	640560.500000	798.562988
394649.125000	640402.000000	803.760010
394635.687500	640412.500000	804.325012
394754.843750	640588.500000	794.666992
394788.062500	640607.000000	793.947998
394789.312500	640605.500000	794.056030
394589.468750	640441.500000	805.489990
394789.843750	640604.000000	794.028992
394789.406250	640604.500000	793.997009
394585.250000	640532.000000	801.461975
394786.125000	640609.500000	794.138000
394785.718750	640610.000000	794.226990
394759.562500	640580.000000	794.111023
394572.000000	640611.000000	797.952026
394672.750000	640607.500000	796.500000
394562.312500	640527.000000	803.088013
394562.781250	640607.000000	798.770996
394778.062500	640621.000000	794.544006
394777.250000	640622.000000	794.379028
394578.156250	640492.500000	803.312988
394662.187500	640481.000000	797.924011
394778.093750	640620.000000	794.450989
394598.531250	640527.000000	800.922974
394564.093750	640579.000000	800.242981
394784.906250	640610.500000	794.093994
394785.750000	640609.000000	794.198975
394667.750000	640435.500000	800.354980
394675.906250	640597.000000	796.171997
394606.750000	640451.500000	804.395996
394688.656250	640580.500000	795.801025
394576.812500	640417.500000	808.255981
394570.812500	640438.500000	807.034973
394674.625000	640414.000000	800.911011
394789.468750	640603.000000	793.637024
394735.718750	640543.000000	794.242004
394788.656250	640604.000000	793.864990
394659.500000	640551.000000	796.760986
394677.218750	640467.000000	798.499023
394785.375000	640608.500000	794.143982
394596.875000	640585.500000	797.659973
394575.812500	640542.000000	801.432007
394752.500000	640621.000000	794.835022
394605.437500	640550.500000	799.481995
394562.750000	640413.500000	809.156006
394782.437500	640441.000000	792.445007
394636.625000	640492.500000	798.033997
394593.593750	640561.500000	799.314026
394785.218750	640608.500000	794.260986
394585.531250	640528.000000	801.367004
394661.375000	640482.500000	797.940002
394786.437500	640606.500000	793.880005
394753.125000	640530.500000	793.715027
394705.968750	640502.000000	795.814026
394562.218750	640613.500000	798.356018
394789.687500	640602.000000	793.593994
394789.468750	640601.500000	793.723022
394624.937500	640515.500000	800.260010
394564.000000	640491.000000	803.901978
394658.500000	640503.500000	797.716003
394578.562500	640403.000000	808.932983
394698.625000	640527.500000	794.783020
394685.718750	640405.500000	799.765991
394785.343750	640607.500000	794.091003
394626.031250	640617.500000	797.388000
394601.375000	640532.000000	800.640991
394574.718750	640496.500000	803.580017
394736.437500	640527.500000	794.122986
394600.562500	640508.000000	801.588013
394738.281250	640582.500000	794.499023
394621.156250	640509.000000	800.802002
394780.625000	640613.500000	793.965027
394782.218750	640611.500000	793.994995
394688.968750	640414.500000	799.221008
394711.343750	640425.500000	795.836975
394628.687500	640486.000000	799.242004
394666.656250	640580.000000	795.794983
394785.093750	640607.000000	794.106995
394556.968750	640580.000000	800.502014
394787.968750	640603.000000	793.841003
394584.250000	640418.000000	807.538025
394788.781250	640602.000000	793.638000
394604.687500	640404.500000	806.953979
394603.031250	640535.000000	800.297974
394569.906250	640520.000000	802.898987
394690.437500	640452.000000	797.968994
394680.031250	640512.000000	795.823975
394759.812500	640524.500000	793.640991
394700.937500	640408.500000	798.205994
394785.062500	640606.500000	793.942017
394660.125000	640484.000000	797.943970
394613.125000	640558.500000	798.237000
394684.500000	640504.000000	795.658997
394781.406250	640611.500000	794.081970
394784.843750	640438.000000	792.659973
394700.562500	640547.000000	794.815002
394590.093750	640593.000000	797.575012
394649.687500	640478.500000	798.479004
394773.812500	640622.500000	794.507996
394650.437500	640473.500000	798.581970
394725.343750	640535.000000	794.278992
394687.375000	640456.000000	798.062988
394633.812500	640451.000000	802.856995
394780.687500	640612.000000	794.091003
394580.781250	640520.000000	802.392029
394782.312500	640610.000000	794.203003
394609.718750	640484.500000	801.140015
394723.187500	640559.000000	794.414978
394786.781250	640603.500000	793.844971
394601.937500	640483.000000	802.255005
394787.187500	640603.000000	793.778015
394646.656250	640476.500000	798.572021
394582.718750	640429.500000	806.719971
394682.500000	640420.000000	799.580017
394649.312500	640429.000000	802.302979
394583.468750	640592.000000	797.919983
394602.968750	640570.500000	798.395996
394557.031250	640460.500000	805.854980
394591.718750	640559.000000	799.518982
394780.312500	640611.500000	794.375000
394787.218750	640553.500000	793.052979
394777.500000	640615.500000	794.380981
394576.937500	640463.000000	805.429993
394701.250000	640490.000000	794.969971
394772.718750	640622.000000	794.484009
394587.625000	640520.000000	802.094971
394773.468750	640621.000000	794.331970
394768.593750	640551.500000	793.323975
394640.593750	640451.500000	801.888977
394776.312500	640594.000000	793.971008
394684.375000	640492.000000	796.057007
394597.437500	640498.500000	802.198975
394700.875000	640509.000000	795.604980
394590.968750	640548.500000	800.398987
394712.625000	640419.500000	796.096008
394785.500000	640603.500000	793.942017
394702.312500	640488.000000	795.091980
394557.156250	640602.000000	798.966980
394675.750000	640451.000000	799.502991
394573.812500	640482.000000	803.906982
394785.406250	640603.000000	793.812988
394632.781250	640437.500000	803.689026
394621.437500	640492.000000	799.752014
394603.812500	640480.500000	802.091980
394760.312500	640621.000000	794.487976
394710.156250	640494.000000	795.039978
394782.531250	640607.000000	794.101013
394556.437500	640502.500000	803.828979
394782.156250	640608.000000	794.239014
394744.843750	640601.500000	794.916016
394636.437500	640469.500000	799.177979
394571.812500	640572.000000	800.088989
394567.750000	640502.000000	803.612976
394564.218750	640437.000000	807.619995
394573.187500	640430.500000	807.668030
394770.875000	640483.000000	791.710999
394772.906250	640621.000000	794.331970
394772.125000	640622.000000	794.440979
394771.750000	640622.500000	794.495972
394587.687500	640566.500000	799.318970
394771.687500	640622.500000	794.544006
394631.000000	640550.000000	797.869019
394572.218750	640558.500000	801.153992
394568.968750	640481.000000	803.994019
394766.562500	640496.000000	792.137024
394587.906250	640503.000000	802.499023
394626.562500	640502.000000	799.476013
394629.687500	640512.500000	799.429993
394572.781250	640527.500000	802.351990
394677.031250	640479.500000	797.226013
394780.000000	640610.500000	794.122009
394610.656250	640544.500000	799.862976
394729.062500	640473.500000	795.083008
394661.156250	640479.000000	798.004028
394660.125000	640418.500000	802.026978
394615.781250	640448.500000	804.168030
394763.406250	640539.500000	793.663025
394616.250000	640506.500000	801.336975
394785.718750	640602.000000	793.934021
394750.750000	640414.000000	793.552979
394633.062500	640514.500000	799.330994
394787.781250	640599.500000	793.721985
394741.906250	640507.500000	793.711975
394722.812500	640609.000000	795.231018
394788.218750	640607.000000	793.862000
394684.593750	640430.500000	799.202026
394593.187500	640525.500000	801.171021
394629.312500	640430.500000	803.898010
394614.437500	640418.500000	805.822021
394747.031250	640540.000000	794.021973
394594.125000	640465.000000	804.195984
394571.375000	640538.000000	801.940002
394597.562500	640442.000000	805.125977
394727.125000	640614.500000	795.317017
394590.843750	640580.000000	798.057983
394608.093750	640557.000000	798.797974
394660.562500	640458.500000	799.901978
394771.531250	640621.500000	794.468018
394771.156250	640622.000000	794.484985
394591.375000	640437.500000	805.544006
394561.000000	640524.500000	803.067993
394668.187500	640526.500000	797.395020
394559.531250	640602.000000	798.844971
394606.093750	640523.000000	800.799988
394771.156250	640621.500000	794.297974
394735.562500	640600.000000	794.796021
394591.562500	640563.000000	799.325012
394639.968750	640442.000000	802.648987
394776.312500	640614.000000	794.307983
394787.281250	640529.000000	792.822021
394576.000000	640569.500000	800.059998
394555.906250	640400.500000	809.953979
394779.531250	640609.500000	794.390015
394616.687500	640574.000000	797.591003
394617.000000	640481.500000	799.969971
394656.593750	640545.000000	797.148987
394588.312500	640448.500000	805.435974
394599.125000	640465.500000	804.395020
394602.156250	640569.000000	798.421021
394586.531250	640510.500000	802.676025
394606.750000	640567.500000	798.091980
394785.593750	640601.000000	793.849976
394691.687500	640415.000000	798.901001
394787.656250	640598.000000	793.695007
394650.500000	640544.000000	797.690979
394582.343750	640524.000000	802.198975
394681.593750	640451.000000	798.892029
394638.093750	640479.000000	798.831970
394783.437500	640603.000000	793.848022
394783.031250	640603.500000	793.773010
394760.500000	640443.500000	793.156006
394598.750000	640550.500000	799.682983
394706.062500	640423.000000	796.786011
394744.312500	640594.000000	794.476990
394581.312500	640478.000000	803.833984
394737.468750	640599.000000	794.918030
394566.406250	640477.000000	803.833008
394610.031250	640408.500000	806.447021
394582.062500	640594.000000	797.898010
394770.218750	640622.000000	794.445984
394651.062500	640498.000000	797.882019
394732.312500	640557.500000	794.732971
394768.281250	640624.500000	794.617004
394768.687500	640623.500000	794.601990
394769.468750	640622.500000	794.385010
394703.687500	640505.000000	795.349976
394644.562500	640412.500000	803.978027
394615.187500	640517.000000	800.737000
394563.343750	640400.000000	809.385010
394574.031250	640490.000000	803.668030
394779.062500	640609.000000	794.580994
394627.375000	640429.000000	804.148010
394779.437500	640608.000000	794.293030
394675.687500	640523.500000	796.705017
394665.125000	640571.500000	796.159973
394563.187500	640521.000000	803.103027
394782.656250	640603.500000	793.794006
394606.843750	640552.500000	799.450989
394783.500000	640602.500000	793.799988
394606.343750	640489.500000	801.677002
394646.781250	640483.500000	798.435974
394753.156250	640542.500000	793.931030
394787.625000	640596.500000	793.742981
394562.593750	640445.000000	806.586975
394555.750000	640423.000000	808.945007
394585.000000	640480.500000	803.270020
394767.593750	640591.000000	794.338989
394752.156250	640616.000000	794.950012
394577.781250	640509.000000	802.882996
394601.375000	640409.000000	807.210999
394786.781250	640597.000000	793.793030
394624.187500	640408.500000	805.367981
394628.000000	640548.500000	798.260986
394783.468750	640601.500000	793.815002
394783.031250	640602.000000	793.895996
394557.531250	640557.500000	801.622986
394660.687500	640563.000000	796.692993
394702.781250	640448.000000	796.471985
394666.718750	640409.500000	801.892029
394780.187500	640606.500000	794.146973
394555.656250	640473.500000	805.557007
394779.812500	640607.000000	794.273010
394779.000000	640608.000000	794.424988
394606.750000	640403.500000	806.943970
394775.375000	640613.000000	794.484009
394734.093750	640522.500000	794.107971
394769.406250	640621.500000	794.411987
394769.000000	640622.000000	794.385986
394649.843750	640598.000000	795.856018
394704.281250	640624.500000	795.966003
394767.781250	640623.500000	794.554993
394557.718750	640480.500000	804.315002
394556.812500	640582.500000	800.408997
394639.906250	640428.500000	802.965027
394775.218750	640613.000000	794.375977
394775.593750	640612.500000	794.185974
394762.593750	640411.000000	792.739014
394662.437500	640474.500000	798.156006
394778.437500	640608.500000	794.369995
394568.031250	640515.500000	803.354980
394780.812500	640605.000000	794.085999
394607.500000	640519.500000	800.851013
394657.468750	640506.000000	797.706970
394782.437500	640602.500000	794.041992
394719.593750	640595.000000	795.137024
394778.312500	640420.500000	792.598022
394557.500000	640555.500000	801.578979
394685.000000	640441.000000	798.651001
394617.156250	640499.000000	800.396973
394710.375000	640517.500000	795.276001
394580.875000	640548.000000	800.924011
394786.937500	640596.000000	793.739014
394682.187500	640430.500000	799.570007
394611.218750	640402.000000	806.822998
394786.781250	640595.500000	793.767029
394719.125000	640504.500000	795.293030
394596.656250	640494.000000	802.369019
394666.906250	640431.000000	800.718994
394622.187500	640491.500000	799.572998
394782.656250	640601.000000	794.033997
394663.062500	640485.000000	797.801025
394567.281250	640491.000000	803.784973
394617.718750	640561.000000	798.164001
394744.562500	640546.000000	794.091980
394674.593750	640408.000000	801.309021
394623.625000	640479.000000	799.526001
394776.125000	640610.500000	793.958008
394775.750000	640611.000000	794.127991
394774.937500	640612.000000	794.234009
394683.656250	640441.000000	798.987000
394773.343750	640614.500000	794.440002
394772.156250	640616.000000	794.333008
394573.281250	640515.500000	803.247986
394656.781250	640489.000000	797.359985
394729.093750	640495.000000	793.564026
394747.281250	640469.000000	792.231018
394767.281250	640622.500000	794.715027
394770.781250	640617.500000	794.513977
394773.156250	640614.500000	794.379028
394653.937500	640481.500000	798.289001
394593.500000	640498.000000	802.424988
394581.843750	640555.500000	800.398010
394692.343750	640617.000000	796.125977
394775.937500	640610.500000	794.171021
394606.000000	640490.000000	801.669006
394776.343750	640610.000000	794.181030
394653.593750	640401.500000	803.135986
394781.062500	640557.000000	793.526001
394574.250000	640533.500000	802.098999
394612.593750	640549.000000	799.116028
394765.562500	640597.500000	794.286987
394780.812500	640603.500000	794.252991
394781.187500	640603.000000	794.028992
394616.156250	640489.000000	800.340027
394615.937500	640503.500000	801.008972
394559.031250	640400.500000	809.661011
394695.531250	640574.000000	795.629028
394786.125000	640596.000000	793.879028
394557.312500	640549.000000	802.223999
394611.031250	640483.500000	800.872986
394581.968750	640520.000000	802.528015
394781.437500	640476.000000	791.364990
394594.656250	640508.000000	802.065002
394612.312500	640496.500000	801.007019
394656.468750	640415.000000	802.570007
394602.593750	640487.000000	802.533020
394783.812500	640598.000000	793.927979
394591.531250	640524.500000	801.356018
394668.812500	640492.500000	797.447021
394590.968750	640434.500000	805.635010
394782.156250	640600.500000	794.067993
394564.218750	640580.000000	800.223999
394731.187500	640556.000000	794.479004
394734.406250	640456.000000	794.887024
394599.656250	640436.000000	805.239990
394780.125000	640603.500000	794.135986
394760.656250	640530.000000	793.588013
394691.093750	640434.500000	798.705994
394624.437500	640438.000000	804.033020
394695.656250	640614.500000	796.083008
394765.312500	640515.500000	793.568970
394612.687500	640452.500000	804.536987
394667.531250	640511.500000	797.515991
394741.906250	640620.500000	795.036011
394634.937500	640431.000000	803.570984
394771.250000	640616.000000	794.325012
394590.375000	640595.000000	798.276001
394590.093750	640475.500000	803.625000
394758.562500	640500.000000	793.184021
394766.968750	640622.000000	794.552979
394618.000000	640495.500000	800.135010
394734.062500	640422.000000	793.367004
394649.375000	640433.000000	801.973022
394765.406250	640624.500000	794.653015
394765.250000	640624.000000	794.708008
394605.468750	640421.000000	805.804993
394709.187500	640489.500000	794.807007
394768.343750	640620.000000	794.526001
394769.125000	640618.500000	794.510986
394565.750000	640612.500000	798.377014
394589.750000	640492.000000	802.825989
394774.281250	640611.500000	794.517029
394775.062500	640610.000000	794.181030
394613.156250	640418.000000	806.059021
394648.750000	640443.500000	801.586975
394599.500000	640588.000000	797.403015
394603.906250	640496.000000	801.867004
394635.031250	640413.500000	804.474976
394671.968750	640467.000000	797.909973
394780.312500	640602.500000	794.013000
394707.062500	640433.000000	796.400024
394781.937500	640600.500000	794.051025
394782.375000	640599.500000	794.193970
394570.687500	640446.500000	806.218018
394683.468750	640528.500000	795.335999
394625.562500	640426.500000	804.252991
394601.687500	640486.500000	802.471008
394607.593750	640490.000000	801.668030
394583.937500	640472.500000	804.059998
394774.250000	640573.500000	793.768005
394627.031250	640496.000000	799.234009
394603.593750	640565.500000	798.471985
394562.031250	640541.500000	802.083984
394680.156250	640485.000000	796.650024
394694.875000	640414.000000	798.585999
394562.937500	640400.500000	809.411987
394785.343750	640594.500000	793.783020
394675.437500	640573.000000	795.369995
394726.593750	640466.000000	795.017029
394733.312500	640448.000000	794.755981
394781.218750	640600.500000	794.151978
394747.125000	640598.500000	794.757996
394779.156250	640603.500000	793.979004
394704.875000	640479.000000	795.062988
394777.937500	640605.500000	794.119019
394582.843750	640545.000000	800.776978
394658.750000	640480.000000	798.054993
394586.218750	640518.500000	802.187988
394657.312500	640436.500000	801.046021
394722.031250	640535.000000	794.513977
394732.093750	640619.500000	794.976013
394626.781250	640488.000000	799.320984
394560.968750	640495.500000	803.953003
394579.875000	640454.500000	805.861023
394769.531250	640617.500000	794.421021
394706.031250	640420.500000	797.094971
394767.968750	640619.500000	794.521973
394766.781250	640621.000000	794.539978
394750.937500	640620.000000	794.947998
394598.468750	640511.000000	801.450012
394764.875000	640624.000000	794.812012
394581.781250	640401.000000	808.809998
394646.687500	640471.500000	798.745972
394667.625000	640478.000000	797.771973
394767.343750	640620.000000	794.594971
394578.875000	640587.000000	798.531982
394653.312500	640403.000000	803.060974
394666.468750	640500.000000	797.476990
394679.468750	640435.500000	799.784973
394626.593750	640530.000000	799.479004
394773.250000	640611.500000	794.348999
394674.125000	640463.500000	799.846985
394564.625000	640415.000000	808.875977
394595.656250	640507.000000	801.942993
394775.250000	640608.500000	794.067993
394751.562500	640472.500000	791.992004
394778.500000	640604.000000	794.203979
394706.656250	640554.000000	795.031982
394564.781250	640426.500000	808.411011
394612.718750	640433.500000	804.796997
394732.750000	640522.000000	794.104980
394571.062500	640478.000000	803.916016
394562.656250	640457.500000	805.713013
394648.250000	640491.000000	797.828979
394788.375000	640590.000000	793.814026
394595.312500	640559.000000	799.390015
394752.343750	640481.500000	792.408997
394788.093750	640589.000000	793.879028
394596.375000	640500.500000	802.307007
394589.281250	640576.500000	798.211975
394675.093750	640442.000000	799.906006
394655.937500	640421.500000	802.422974
394591.187500	640517.000000	801.676025
394580.500000	640431.500000	806.838989
394624.062500	640508.500000	799.815002
394576.875000	640466.000000	805.135010
394592.718750	640508.000000	802.033020
394745.718750	640598.000000	794.763000
394741.437500	640598.000000	794.739014
394752.875000	640610.000000	794.838989
394641.312500	640467.500000	798.986023
394664.031250	640534.000000	797.171021
394563.562500	640569.000000	800.676025
394667.093750	640452.000000	799.862000
394620.093750	640590.500000	797.036011
394705.375000	640419.000000	797.312988
394613.031250	640452.000000	804.395996
394703.062500	640478.000000	795.086975
394671.968750	640468.500000	797.692993
394586.437500	640520.000000	802.033997
394746.906250	640549.000000	793.968018
394583.093750	640472.000000	804.086975
394641.781250	640478.500000	798.752991
394661.687500	640412.000000	802.169983
394773.281250	640609.500000	794.400024
394744.437500	640521.000000	793.825989
394777.687500	640603.500000	794.112976
394612.625000	640500.000000	801.085999
394720.593750	640544.000000	794.460999
394575.125000	640464.000000	805.431030
394706.437500	640493.000000	795.632996
394560.781250	640552.500000	801.518005
394771.375000	640539.500000	793.432007
394726.187500	640567.000000	794.650024
394614.781250	640487.500000	800.346008
394583.843750	640444.500000	805.929016
394597.781250	640425.000000	805.994019
394709.937500	640477.000000	794.956970
394666.968750	640467.000000	798.008972
394789.531250	640585.500000	793.823975
394566.406250	640528.500000	802.518982
394591.531250	640529.500000	801.106995
394697.875000	640547.000000	795.383972
394787.875000	640588.000000	793.875000
394586.968750	640471.500000	803.838989
394573.156250	640471.500000	804.692993
394561.843750	640463.000000	805.867004
394709.718750	640540.500000	794.523987
394737.125000	640496.000000	793.650024
394664.531250	640478.500000	797.976013
394682.593750	640609.000000	796.078979
394784.437500	640514.000000	792.900024
394780.781250	640598.000000	794.041992
394589.281250	640562.000000	799.603027
394779.968750	640599.500000	794.028992
394565.125000	640599.000000	798.380981
394683.687500	640606.500000	795.896973
394778.718750	640601.000000	794.085999
394573.500000	640599.500000	798.059021
394556.906250	640508.000000	803.520020
394721.375000	640589.000000	794.958008
394678.687500	640418.500000	799.744995
394661.843750	640410.500000	802.356995
394590.031250	640539.000000	800.723022
394601.156250	640613.000000	797.601013
394658.562500	640491.500000	797.739990
394559.031250	640432.000000	808.455017
394561.062500	640420.000000	808.760986
394611.906250	640549.500000	799.172974
394767.906250	640616.500000	794.820007
394763.593750	640622.500000	794.590027
394643.468750	640449.000000	802.018982
394763.593750	640622.500000	794.629028
394632.718750	640498.500000	798.380981
394775.343750	640575.500000	793.947998
394640.968750	640408.000000	804.442993
394734.406250	640501.500000	793.515015
394734.250000	640556.500000	794.398987
394584.000000	640530.000000	801.434998
394604.500000	640548.000000	799.474976
394772.656250	640609.500000	794.487000
394760.281250	640435.000000	793.216003
394650.937500	640519.500000	797.830017
394656.687500	640432.500000	801.276978
394629.718750	640505.000000	799.353027
394778.312500	640601.000000	794.093994
394772.437500	640594.000000	794.382996
394778.718750	640600.500000	794.117981
394569.218750	640435.000000	807.473999
394673.406250	640556.000000	795.424988
394640.093750	640561.000000	797.213989
394606.500000	640479.500000	801.700012
394689.562500	640412.500000	799.181030
394772.937500	640559.000000	793.661011
394784.906250	640592.000000	793.690979
394560.437500	640513.000000	803.669983
394785.312500	640591.000000	793.531006
394626.062500	640599.000000	797.567993
394617.531250	640586.000000	797.174011
394787.031250	640589.000000	793.935974
394735.906250	640552.500000	794.278992
394563.062500	640505.500000	803.965027
394598.843750	640554.500000	799.810974
394638.125000	640453.000000	801.864990
394664.718750	640470.000000	798.005005
394571.062500	640553.000000	801.331970
394649.250000	640467.000000	798.721985
394760.656250	640619.500000	794.754028
394783.343750	640593.000000	793.922974
394782.937500	640593.500000	793.846008
394732.093750	640464.000000	795.010010
394572.062500	640557.500000	801.041016
394567.406250	640595.000000	798.328003
394717.937500	640538.000000	794.424011
394758.000000	640434.000000	792.887024
394557.812500	640526.500000	802.992004
394558.156250	640589.000000	799.054016
394777.968750	640600.500000	794.057007
394743.812500	640608.500000	794.973999
394625.531250	640569.000000	797.080994
394774.718750	640605.500000	794.273987
394707.312500	640495.500000	795.267029
394592.281250	640558.000000	799.380981
394773.906250	640606.500000	794.296997
394664.218750	640489.000000	796.979004
394556.750000	640521.000000	803.310974
394771.062500	640610.500000	794.275024
394720.406250	640614.000000	795.158997
394614.718750	640495.000000	800.520996
394560.343750	640503.000000	803.830017
394557.531250	640527.500000	803.145996
394624.218750	640477.500000	799.495972
394668.093750	640453.500000	799.802979
394734.000000	640433.000000	792.814026
394762.437500	640623.000000	794.650024
394761.656250	640624.000000	794.731995
394763.000000	640621.500000	794.526978
394622.468750	640477.000000	799.679993
394595.312500	640465.000000	804.254028
394635.062500	640516.500000	799.177979
394582.218750	640473.500000	803.862976
394712.312500	640411.000000	796.737000
394770.843750	640610.500000	794.306030
394754.312500	640446.000000	793.260010
394772.031250	640608.500000	794.254028
394562.625000	640442.000000	806.807007
394772.812500	640607.500000	794.137024
394773.218750	640607.000000	794.258972
394718.031250	640536.000000	794.484009
394776.062500	640603.000000	794.158997
394777.281250	640601.000000	794.112976
394698.218750	640432.000000	797.284973
394777.656250	640600.500000	794.093994
394630.250000	640476.500000	799.247009
394756.000000	640440.000000	793.101990
394612.031250	640491.500000	800.989990
394621.312500	640550.500000	798.758972
394633.718750	640525.000000	799.424988
394558.031250	640510.500000	803.567017
394634.437500	640487.000000	798.882019
394666.531250	640440.000000	800.156982
394782.593750	640593.500000	793.947021
394585.812500	640441.500000	805.872009
394629.562500	640528.000000	799.434998
394583.031250	640581.000000	798.504028
394659.218750	640526.000000	797.431030
394573.062500	640463.500000	805.481018
394625.156250	640490.000000	799.260986
394565.687500	640579.000000	800.288025
394789.281250	640584.000000	793.723999
394789.687500	640583.500000	793.598022
394658.812500	640423.000000	802.150024
394634.906250	640439.500000	803.370972
394568.375000	640412.000000	808.987976
394696.125000	640464.500000	795.549011
394561.812500	640491.000000	803.932983
394733.125000	640455.000000	794.880981
394777.937500	640595.000000	794.122986
394668.625000	640580.000000	795.486023
394592.187500	640577.000000	798.026001
394587.625000	640446.000000	805.359985
394672.750000	640437.500000	800.203003
394654.312500	640470.000000	798.523987
394780.718750	640595.500000	794.257996
394771.812500	640531.000000	793.385986
394674.187500	640445.000000	799.835022
394560.375000	640560.500000	801.171021
394665.468750	640423.000000	801.242981
394776.218750	640602.000000	794.275024
394588.968750	640553.500000	799.924011
394676.250000	640563.500000	795.458008
394702.031250	640486.000000	795.255981
394669.812500	640424.500000	800.668030
394633.406250	640487.000000	798.968018
394672.000000	640520.000000	797.479980
394555.875000	640480.500000	804.575012
394662.156250	640488.000000	797.661011
394769.781250	640611.000000	794.609985
394725.343750	640455.500000	793.327026
394634.968750	640568.000000	797.318970
394748.906250	640484.500000	792.901001
394662.218750	640435.500000	800.568970
394711.656250	640497.500000	795.104980
394568.093750	640526.000000	802.752991
394763.093750	640620.500000	794.580017
394597.593750	640485.000000	802.588013
394625.687500	640432.000000	803.867981
394760.406250	640624.500000	794.507019
394562.343750	640613.500000	798.456970
394762.750000	640620.500000	794.716980
394763.156250	640620.000000	794.643005
394646.156250	640514.000000	797.758972
394560.937500	640576.500000	800.854980
394769.812500	640610.000000	794.487976
394730.281250	640440.000000	792.981018
394627.250000	640424.000000	804.202026
394582.562500	640411.000000	808.132996
394734.937500	640557.500000	794.450012
394587.656250	640447.000000	805.450989
394665.906250	640466.500000	798.067017
394775.812500	640601.500000	794.281006
394623.468750	640498.000000	799.546021
394754.468750	640544.500000	794.083008
394571.906250	640493.500000	803.646973
394780.312500	640595.000000	794.182007
394588.125000	640401.500000	808.304016
394733.312500	640507.500000	794.002991
394755.750000	640545.000000	793.703979
394628.343750	640497.500000	799.331970
394664.937500	640590.000000	795.460999
394609.187500	640503.000000	802.239990
